"";"egoID";"Source";"Target";"weight"
"2412";17;1;9;1
"2413";17;1;10;3
"2414";17;1;11;2
"2415";17;1;12;1
"2416";17;1;13;1
"2417";17;1;14;2
"2418";17;1;15;2
"2419";17;1;16;3
"2420";17;1;17;1
"2421";17;1;18;3
"2422";17;1;19;3
"2423";17;1;20;3
"2424";17;1;21;1
"2425";17;2;3;2
"2426";17;2;4;2
"2427";17;2;5;3
"2428";17;2;6;3
"2429";17;2;7;2
"2430";17;2;8;2
"2431";17;2;9;3
"2432";17;2;10;1
"2433";17;2;11;1
"2434";17;2;12;1
"2435";17;2;13;3
"2436";17;2;14;1
"2437";17;2;15;2
"2438";17;2;16;3
"2439";17;2;17;1
"2440";17;2;18;2
"2441";17;2;19;3
"2442";17;2;20;2
"2443";17;2;21;3
"2444";17;3;4;2
"2445";17;3;5;1
"2446";17;3;6;3
"2447";17;3;7;1
"2448";17;3;8;1
"2449";17;3;9;3
"2450";17;3;10;1
"2451";17;3;11;1
"2452";17;3;12;1
"2453";17;3;13;3
"2454";17;3;14;3
"2455";17;3;15;1
"2456";17;3;16;2
"2457";17;3;17;3
"2458";17;3;18;3
"2459";17;3;19;3
"2460";17;3;20;2
"2461";17;3;21;1
"2462";17;4;5;2
"2463";17;4;6;2
"2464";17;4;7;2
"2465";17;4;8;2
"2466";17;4;9;3
"2467";17;4;10;1
"2468";17;4;11;3
"2469";17;4;12;1
"2470";17;4;13;1
"2471";17;4;14;3
"2472";17;4;15;2
"2473";17;4;16;3
"2474";17;4;17;1
"2475";17;4;18;2
"2476";17;4;19;1
"2477";17;4;20;1
"2478";17;4;21;3
"2479";17;5;6;2
"2480";17;5;7;3
"2481";17;5;8;2
"2482";17;5;9;2
"2483";17;5;10;2
"2484";17;5;11;3
"2485";17;5;12;1
"2486";17;5;13;1
"2487";17;5;14;2
"2488";17;5;15;1
"2489";17;5;16;3
"2490";17;5;17;2
"2491";17;5;18;3
"2492";17;5;19;1
"2493";17;5;20;3
"2494";17;5;21;1
"2495";17;6;7;2
"2496";17;6;8;2
"2497";17;6;9;1
"2498";17;6;10;1
"2499";17;6;11;3
"2500";17;6;12;1
"2501";17;6;13;2
"2502";17;6;14;1
"2503";17;6;15;1
"2504";17;6;16;1
"2505";17;6;17;2
"2506";17;6;18;2
"2507";17;6;19;1
"2508";17;6;20;2
"2509";17;6;21;3
"2510";17;7;8;3
"2511";17;7;9;1
"2512";17;7;10;3
"2513";17;7;11;1
"2514";17;7;12;3
"2515";17;7;13;3
"2516";17;7;14;3
"2517";17;7;15;1
"2518";17;7;16;3
"2519";17;7;17;3
"2520";17;7;18;1
"2521";17;7;19;2
"2522";17;7;20;2
"2523";17;7;21;3
"2524";17;8;9;1
"2525";17;8;10;3
"2526";17;8;11;1
"2527";17;8;12;3
"2528";17;8;13;1
"2529";17;8;14;3
"2530";17;8;15;1
"2531";17;8;16;1
"2532";17;8;17;2
"2533";17;8;18;1
"2534";17;8;19;2
"2535";17;8;20;3
"2536";17;8;21;3
"2537";17;9;10;2
"2538";17;9;11;2
"2539";17;9;12;3
"2540";17;9;13;3
"2541";17;9;14;2
"2542";17;9;15;1
"2543";17;9;16;3
"2544";17;9;17;3
"2545";17;9;18;2
"2546";17;9;19;2
"2547";17;9;20;3
"2548";17;9;21;3
"2549";17;10;11;1
"2550";17;10;12;2
"2551";17;10;13;2
"2552";17;10;14;1
"2553";17;10;15;3
"2554";17;10;16;3
"2555";17;10;17;3
"2556";17;10;18;1
"2557";17;10;19;1
"2558";17;10;20;1
"2559";17;10;21;3
"2560";17;11;12;2
"2561";17;11;13;1
"2562";17;11;14;1
"2563";17;11;15;1
"2564";17;11;16;3
"2565";17;11;17;1
"2566";17;11;18;2
"2567";17;11;19;3
"2568";17;11;20;3
"2569";17;11;21;1
"2570";17;12;13;3
"2571";17;12;14;1
"2572";17;12;15;3
"2573";17;12;16;1
"2574";17;12;17;3
"2575";17;12;18;1
"2576";17;12;19;3
"2577";17;12;20;3
"2578";17;12;21;1
"2579";17;13;14;2
"2580";17;13;15;3
"2581";17;13;16;3
"2582";17;13;17;1
"2583";17;13;18;3
"2584";17;13;19;2
"2585";17;13;20;3
"2586";17;13;21;1
"2587";17;14;15;2
"2588";17;14;16;3
"2589";17;14;17;1
"2590";17;14;18;1
"2591";17;14;19;3
"2592";17;14;20;2
"2593";17;14;21;2
"2594";17;15;16;3
"2595";17;15;17;2
"2596";17;15;18;2
"2597";17;15;19;2
"2598";17;15;20;3
"2599";17;15;21;1
"2600";17;16;17;1
"2601";17;16;18;1
"2602";17;16;19;1
"2603";17;16;20;2
"2604";17;16;21;2
"2605";17;17;18;3
"2606";17;17;19;3
"2607";17;17;20;3
"2608";17;17;21;3
"2609";17;18;19;3
"2610";17;18;20;3
"2611";17;18;21;1
"2612";17;19;20;2
"2613";17;19;21;1
"2614";17;20;21;1
"2615";18;1;2;3
"2616";18;1;3;2
"2617";18;1;4;1
"2618";18;1;5;2
"2619";18;1;6;3
"2620";18;1;7;3
"2621";18;1;8;1
"2622";18;1;9;3
"2623";18;1;10;2
"2624";18;1;11;3
"2625";18;1;12;1
"2626";18;1;13;2
"2627";18;1;14;2
"2628";18;1;15;2
"2629";18;1;16;2
"2630";18;1;17;2
"2631";18;2;3;1
"2632";18;2;4;3
"2633";18;2;5;1
"2634";18;2;6;2
"2635";18;2;7;1
"2636";18;2;8;2
"2637";18;2;9;3
"2638";18;2;10;2
"2639";18;2;11;3
"2640";18;2;12;3
"2641";18;2;13;2
"2642";18;2;14;2
"2643";18;2;15;1
"2644";18;2;16;1
"2645";18;2;17;3
"2646";18;3;4;3
"2647";18;3;5;2
"2648";18;3;6;2
"2649";18;3;7;3
"2650";18;3;8;3
"2651";18;3;9;1
"2652";18;3;10;1
"2653";18;3;11;2
"2654";18;3;12;2
"2655";18;3;13;2
"2656";18;3;14;1
"2657";18;3;15;3
"2658";18;3;16;2
"2659";18;3;17;1
"2660";18;4;5;3
"2661";18;4;6;3
"2662";18;4;7;2
"2663";18;4;8;2
"2664";18;4;9;1
"2665";18;4;10;3
"2666";18;4;11;3
"2667";18;4;12;2
"2668";18;4;13;1
"2669";18;4;14;2
"2670";18;4;15;3
"2671";18;4;16;2
"2672";18;4;17;3
"2673";18;5;6;3
"2674";18;5;7;2
"2675";18;5;8;2
"2676";18;5;9;1
"2677";18;5;10;3
"2678";18;5;11;3
"2679";18;5;12;1
"2680";18;5;13;2
"2681";18;5;14;3
"2682";18;5;15;2
"2683";18;5;16;2
"2684";18;5;17;2
"2685";18;6;7;3
"2686";18;6;8;1
"2687";18;6;9;3
"2688";18;6;10;3
"2689";18;6;11;3
"2690";18;6;12;2
"2691";18;6;13;3
"2692";18;6;14;2
"2693";18;6;15;1
"2694";18;6;16;1
"2695";18;6;17;3
"2696";18;7;8;2
"2697";18;7;9;3
"2698";18;7;10;1
"2699";18;7;11;1
"2700";18;7;12;1
"2701";18;7;13;1
"2702";18;7;14;2
"2703";18;7;15;2
"2704";18;7;16;2
"2705";18;7;17;2
"2706";18;8;9;2
"2707";18;8;10;3
"2708";18;8;11;1
"2709";18;8;12;1
"2710";18;8;13;2
"2711";18;8;14;1
"2712";18;8;15;2
"2713";18;8;16;2
"2714";18;8;17;3
"2715";18;9;10;3
"2716";18;9;11;1
"2717";18;9;12;2
"2718";18;9;13;2
"2719";18;9;14;1
"2720";18;9;15;1
"2721";18;9;16;1
"2722";18;9;17;1
"2723";18;10;11;2
"2724";18;10;12;1
"2725";18;10;13;3
"2726";18;10;14;2
"2727";18;10;15;3
"2728";18;10;16;1
"2729";18;10;17;2
"2730";18;11;12;1
"2731";18;11;13;3
"2732";18;11;14;3
"2733";18;11;15;3
"2734";18;11;16;1
"2735";18;11;17;2
"2736";18;12;13;1
"2737";18;12;14;1
"2738";18;12;15;1
"2739";18;12;16;1
"2740";18;12;17;3
"2741";18;13;14;2
"2742";18;13;15;1
"2743";18;13;16;1
"2744";18;13;17;1
"2745";18;14;15;2
"2746";18;14;16;3
"2747";18;14;17;1
"2748";18;15;16;2
"2749";18;15;17;2
"2750";18;16;17;1
"2751";19;1;2;3
"2752";19;1;3;2
"2753";19;1;4;1
"2754";19;1;5;3
"2755";19;1;6;3
"2756";19;1;7;1
"2757";19;1;8;2
"2758";19;1;9;3
"2759";19;1;10;3
"2760";19;1;11;1
"2761";19;1;12;1
"2762";19;1;13;3
"2763";19;1;14;3
"2764";19;1;15;3
"2765";19;1;16;3
"2766";19;1;17;3
"2767";19;1;18;3
"2768";19;1;19;1
"2769";19;1;20;2
"2770";19;1;21;1
"2771";19;2;3;1
"2772";19;2;4;3
"2773";19;2;5;2
"2774";19;2;6;2
"2775";19;2;7;1
"2776";19;2;8;3
"2777";19;2;9;3
"2778";19;2;10;1
"2779";19;2;11;3
"2780";19;2;12;3
"2781";19;2;13;3
"2782";19;2;14;3
"2783";19;2;15;1
"2784";19;2;16;1
"2785";19;2;17;3
"2786";19;2;18;1
"2787";19;2;19;1
"2788";19;2;20;1
"2789";19;2;21;1
"2790";19;3;4;2
"2791";19;3;5;2
"2792";19;3;6;3
"2793";19;3;7;1
"2794";19;3;8;2
"2795";19;3;9;3
"2796";19;3;10;3
"2797";19;3;11;2
"2798";19;3;12;3
"2799";19;3;13;3
"2800";19;3;14;2
"2801";19;3;15;2
"2802";19;3;16;1
"2803";19;3;17;2
"2804";19;3;18;1
"2805";19;3;19;3
"2806";19;3;20;3
"2807";19;3;21;3
"2808";19;4;5;2
"2809";19;4;6;2
"2810";19;4;7;1
"2811";19;4;8;3
"2812";19;4;9;1
"2813";19;4;10;1
"2814";19;4;11;2
"2815";19;4;12;3
"2816";19;4;13;2
"2817";19;4;14;2
"2818";19;4;15;3
"2819";19;4;16;1
"2820";19;4;17;1
"2821";19;4;18;1
"2822";19;4;19;1
"2823";19;4;20;2
"2824";19;4;21;1
"2825";19;5;6;3
"2826";19;5;7;2
"2827";19;5;8;1
"2828";19;5;9;1
"2829";19;5;10;1
"2830";19;5;11;2
"2831";19;5;12;2
"2832";19;5;13;1
"2833";19;5;14;3
"2834";19;5;15;1
"2835";19;5;16;3
"2836";19;5;17;1
"2837";19;5;18;1
"2838";19;5;19;2
"2839";19;5;20;3
"2840";19;5;21;3
"2841";19;6;7;3
"2842";19;6;8;3
"2843";19;6;9;2
"2844";19;6;10;1
"2845";19;6;11;1
"2846";19;6;12;2
"2847";19;6;13;2
"2848";19;6;14;2
"2849";19;6;15;2
"2850";19;6;16;1
"2851";19;6;17;1
"2852";19;6;18;3
"2853";19;6;19;3
"2854";19;6;20;1
"2855";19;6;21;2
"2856";19;7;8;2
"2857";19;7;9;2
"2858";19;7;10;1
"2859";19;7;11;1
"2860";19;7;12;1
"2861";19;7;13;3
"2862";19;7;14;3
"2863";19;7;15;3
"2864";19;7;16;1
"2865";19;7;17;2
"2866";19;7;18;1
"2867";19;7;19;2
"2868";19;7;20;3
"2869";19;7;21;2
"2870";19;8;9;3
"2871";19;8;10;1
"2872";19;8;11;2
"2873";19;8;12;2
"2874";19;8;13;3
"2875";19;8;14;2
"2876";19;8;15;2
"2877";19;8;16;3
"2878";19;8;17;2
"2879";19;8;18;2
"2880";19;8;19;3
"2881";19;8;20;3
"2882";19;8;21;2
"2883";19;9;10;3
"2884";19;9;11;1
"2885";19;9;12;1
"2886";19;9;13;3
"2887";19;9;14;3
"2888";19;9;15;3
"2889";19;9;16;3
"2890";19;9;17;3
"2891";19;9;18;1
"2892";19;9;19;1
"2893";19;9;20;2
"2894";19;9;21;2
"2895";19;10;11;3
"2896";19;10;12;3
"2897";19;10;13;2
"2898";19;10;14;3
"2899";19;10;15;2
"2900";19;10;16;2
"2901";19;10;17;3
"2902";19;10;18;2
"2903";19;10;19;2
"2904";19;10;20;1
"2905";19;10;21;1
"2906";19;11;12;2
"2907";19;11;13;1
"2908";19;11;14;2
"2909";19;11;15;1
"2910";19;11;16;3
"2911";19;11;17;2
"2912";19;11;18;2
"2913";19;11;19;3
"2914";19;11;20;2
"2915";19;11;21;1
"2916";19;12;13;2
"2917";19;12;14;2
"2918";19;12;15;2
"2919";19;12;16;2
"2920";19;12;17;1
"2921";19;12;18;2
"2922";19;12;19;3
"2923";19;12;20;2
"2924";19;12;21;1
"2925";19;13;14;2
"2926";19;13;15;2
"2927";19;13;16;3
"2928";19;13;17;2
"2929";19;13;18;2
"2930";19;13;19;2
"2931";19;13;20;1
"2932";19;13;21;3
"2933";19;14;15;2
"2934";19;14;16;3
"2935";19;14;17;1
"2936";19;14;18;1
"2937";19;14;19;3
"2938";19;14;20;3
"2939";19;14;21;2
"2940";19;15;16;3
"2941";19;15;17;3
"2942";19;15;18;2
"2943";19;15;19;2
"2944";19;15;20;2
"2945";19;15;21;3
"2946";19;16;17;2
"2947";19;16;18;1
"2948";19;16;19;1
"2949";19;16;20;2
"2950";19;16;21;3
"2951";19;17;18;1
"2952";19;17;19;3
"2953";19;17;20;2
"2954";19;17;21;3
"2955";19;18;19;2
"2956";19;18;20;1
"2957";19;18;21;1
"2958";19;19;20;3
"2959";19;19;21;1
"2960";19;20;21;2
"2961";20;1;2;3
"2962";20;1;3;1
"2963";20;1;4;1
"2964";20;1;5;3
"2965";20;1;6;1
"2966";20;1;7;1
"2967";20;1;8;2
"2968";20;1;9;2
"2969";20;1;10;2
"2970";20;1;11;2
"2971";20;1;12;3
"2972";20;1;13;3
"2973";20;1;14;1
"2974";20;1;15;1
"2975";20;1;16;3
"2976";20;1;17;2
"2977";20;1;18;3
"2978";20;2;3;2
"2979";20;2;4;2
"2980";20;2;5;1
"2981";20;2;6;1
"2982";20;2;7;3
"2983";20;2;8;3
"2984";20;2;9;3
"2985";20;2;10;1
"2986";20;2;11;2
"2987";20;2;12;3
"2988";20;2;13;3
"2989";20;2;14;2
"2990";20;2;15;2
"2991";20;2;16;2
"2992";20;2;17;3
"2993";20;2;18;3
"2994";20;3;4;3
"2995";20;3;5;2
"2996";20;3;6;2
"2997";20;3;7;2
"2998";20;3;8;2
"2999";20;3;9;3
"3000";20;3;10;1
"3001";20;3;11;3
"3002";20;3;12;1
"3003";20;3;13;1
"3004";20;3;14;3
"3005";20;3;15;2
"3006";20;3;16;1
"3007";20;3;17;3
"3008";20;3;18;3
"3009";20;4;5;3
"3010";20;4;6;2
"3011";20;4;7;3
"3012";20;4;8;3
"3013";20;4;9;1
"3014";20;4;10;3
"3015";20;4;11;3
"3016";20;4;12;2
"3017";20;4;13;3
"3018";20;4;14;3
"3019";20;4;15;3
"3020";20;4;16;2
"3021";20;4;17;3
"3022";20;4;18;1
"3023";20;5;6;3
"3024";20;5;7;3
"3025";20;5;8;1
"3026";20;5;9;2
"3027";20;5;10;2
"3028";20;5;11;1
"3029";20;5;12;3
"3030";20;5;13;3
"3031";20;5;14;1
"3032";20;5;15;3
"3033";20;5;16;1
"3034";20;5;17;1
"3035";20;5;18;1
"3036";20;6;7;2
"3037";20;6;8;1
"3038";20;6;9;3
"3039";20;6;10;3
"3040";20;6;11;2
"3041";20;6;12;3
"3042";20;6;13;2
"3043";20;6;14;3
"3044";20;6;15;3
"3045";20;6;16;2
"3046";20;6;17;1
"3047";20;6;18;1
"3048";20;7;8;2
"3049";20;7;9;3
"3050";20;7;10;3
"3051";20;7;11;3
"3052";20;7;12;3
"3053";20;7;13;1
"3054";20;7;14;1
"3055";20;7;15;3
"3056";20;7;16;3
"3057";20;7;17;3
"3058";20;7;18;3
"3059";20;8;9;3
"3060";20;8;10;3
"3061";20;8;11;1
"3062";20;8;12;3
"3063";20;8;13;3
"3064";20;8;14;1
"3065";20;8;15;3
"3066";20;8;16;2
"3067";20;8;17;1
"3068";20;8;18;1
"3069";20;9;10;3
"3070";20;9;11;3
"3071";20;9;12;3
"3072";20;9;13;2
"3073";20;9;14;1
"3074";20;9;15;3
"3075";20;9;16;2
"3076";20;9;17;3
"3077";20;9;18;3
"3078";20;10;11;2
"3079";20;10;12;2
"3080";20;10;13;3
"3081";20;10;14;3
"3082";20;10;15;3
"3083";20;10;16;2
"3084";20;10;17;1
"3085";20;10;18;3
"3086";20;11;12;2
"3087";20;11;13;2
"3088";20;11;14;1
"3089";20;11;15;1
"3090";20;11;16;1
"3091";20;11;17;3
"3092";20;11;18;3
"3093";20;12;13;3
"3094";20;12;14;2
"3095";20;12;15;2
"3096";20;12;16;2
"3097";20;12;17;2
"3098";20;12;18;3
"3099";20;13;14;1
"3100";20;13;15;1
"3101";20;13;16;3
"3102";20;13;17;3
"3103";20;13;18;1
"3104";20;14;15;3
"3105";20;14;16;3
"3106";20;14;17;2
"3107";20;14;18;3
"3108";20;15;16;3
"3109";20;15;17;3
"3110";20;15;18;3
"3111";20;16;17;1
"3112";20;16;18;1
"3113";20;17;18;3
"3114";21;1;2;2
"3115";21;1;3;1
"3116";21;1;4;2
"3117";21;1;5;3
"3118";21;1;6;2
"3119";21;1;7;2
"3120";21;1;8;1
"3121";21;1;9;1
"3122";21;1;10;1
"3123";21;1;11;2
"3124";21;1;12;3
"3125";21;2;3;2
"3126";21;2;4;3
"3127";21;2;5;3
"3128";21;2;6;3
"3129";21;2;7;2
"3130";21;2;8;1
"3131";21;2;9;2
"3132";21;2;10;3
"3133";21;2;11;2
"3134";21;2;12;1
"3135";21;3;4;1
"3136";21;3;5;2
"3137";21;3;6;2
"3138";21;3;7;1
"3139";21;3;8;3
"3140";21;3;9;1
"3141";21;3;10;3
"3142";21;3;11;1
"3143";21;3;12;1
"3144";21;4;5;1
"3145";21;4;6;2
"3146";21;4;7;3
"3147";21;4;8;2
"3148";21;4;9;2
"3149";21;4;10;1
"3150";21;4;11;3
"3151";21;4;12;3
"3152";21;5;6;1
"3153";21;5;7;1
"3154";21;5;8;1
"3155";21;5;9;2
"3156";21;5;10;2
"3157";21;5;11;1
"3158";21;5;12;3
"3159";21;6;7;2
"3160";21;6;8;1
"3161";21;6;9;1
"3162";21;6;10;2
"3163";21;6;11;3
"3164";21;6;12;2
"3165";21;7;8;3
"3166";21;7;9;1
"3167";21;7;10;3
"3168";21;7;11;3
"3169";21;7;12;3
"3170";21;8;9;3
"3171";21;8;10;1
"3172";21;8;11;2
"3173";21;8;12;1
"3174";21;9;10;1
"3175";21;9;11;2
"3176";21;9;12;1
"3177";21;10;11;2
"3178";21;10;12;3
"3179";21;11;12;2
"3180";22;1;2;1
"3181";22;1;3;3
"3182";22;1;4;2
"3183";22;1;5;2
"3184";22;1;6;1
"3185";22;1;7;1
"3186";22;1;8;1
"3187";22;1;9;1
"3188";22;1;10;1
"3189";22;2;3;3
"3190";22;2;4;2
"3191";22;2;5;2
"3192";22;2;6;2
"3193";22;2;7;2
"3194";22;2;8;2
"3195";22;2;9;2
"3196";22;2;10;1
"3197";22;3;4;3
"3198";22;3;5;3
"3199";22;3;6;1
"3200";22;3;7;3
"3201";22;3;8;1
"3202";22;3;9;3
"3203";22;3;10;2
"3204";22;4;5;3
"3205";22;4;6;2
"3206";22;4;7;2
"3207";22;4;8;1
"3208";22;4;9;1
"3209";22;4;10;3
"3210";22;5;6;1
"3211";22;5;7;3
"3212";22;5;8;1
"3213";22;5;9;2
"3214";22;5;10;2
"3215";22;6;7;2
"3216";22;6;8;2
"3217";22;6;9;2
"3218";22;6;10;1
"3219";22;7;8;2
"3220";22;7;9;1
"3221";22;7;10;2
"3222";22;8;9;2
"3223";22;8;10;3
"3224";22;9;10;2
"3225";23;1;2;2
"3226";23;1;3;2
"3227";23;1;4;1
"3228";23;1;5;3
"3229";23;1;6;3
"3230";23;1;7;3
"3231";23;1;8;2
"3232";23;1;9;1
"3233";23;1;10;1
"3234";23;1;11;1
"3235";23;1;12;3
"3236";23;1;13;1
"3237";23;1;14;2
"3238";23;1;15;1
"3239";23;1;16;3
"3240";23;1;17;3
"3241";23;1;18;3
"3242";23;1;19;3
"3243";23;1;20;3
"3244";23;2;3;1
"3245";23;2;4;1
"3246";23;2;5;1
"3247";23;2;6;1
"3248";23;2;7;1
"3249";23;2;8;1
"3250";23;2;9;2
"3251";23;2;10;3
"3252";23;2;11;2
"3253";23;2;12;2
"3254";23;2;13;2
"3255";23;2;14;2
"3256";23;2;15;2
"3257";23;2;16;2
"3258";23;2;17;1
"3259";23;2;18;3
"3260";23;2;19;1
"3261";23;2;20;3
"3262";23;3;4;1
"3263";23;3;5;3
"3264";23;3;6;3
"3265";23;3;7;1
"3266";23;3;8;3
"3267";23;3;9;3
"3268";23;3;10;1
"3269";23;3;11;3
"3270";23;3;12;3
"3271";23;3;13;3
"3272";23;3;14;2
"3273";23;3;15;1
"3274";23;3;16;1
"3275";23;3;17;1
"3276";23;3;18;2
"3277";23;3;19;1
"3278";23;3;20;1
"3279";23;4;5;3
"3280";23;4;6;1
"3281";23;4;7;3
"3282";23;4;8;3
"3283";23;4;9;3
"3284";23;4;10;1
"3285";23;4;11;2
"3286";23;4;12;3
"3287";23;4;13;2
"3288";23;4;14;2
"3289";23;4;15;2
"3290";23;4;16;3
"3291";23;4;17;2
"3292";23;4;18;1
"3293";23;4;19;1
"3294";23;4;20;3
"3295";23;5;6;1
"3296";23;5;7;2
"3297";23;5;8;1
"3298";23;5;9;3
"3299";23;5;10;1
"3300";23;5;11;1
"3301";23;5;12;3
"3302";23;5;13;2
"3303";23;5;14;3
"3304";23;5;15;1
"3305";23;5;16;1
"3306";23;5;17;1
"3307";23;5;18;1
"3308";23;5;19;2
"3309";23;5;20;3
"3310";23;6;7;2
"3311";23;6;8;3
"3312";23;6;9;3
"3313";23;6;10;2
"3314";23;6;11;1
"3315";23;6;12;3
"3316";23;6;13;1
"3317";23;6;14;3
"3318";23;6;15;1
"3319";23;6;16;3
"3320";23;6;17;2
"3321";23;6;18;2
"3322";23;6;19;1
"3323";23;6;20;3
"3324";23;7;8;1
"3325";23;7;9;2
"3326";23;7;10;3
"3327";23;7;11;2
"3328";23;7;12;2
"3329";23;7;13;3
"3330";23;7;14;1
"3331";23;7;15;1
"3332";23;7;16;1
"3333";23;7;17;1
"3334";23;7;18;3
"3335";23;7;19;1
"3336";23;7;20;2
"3337";23;8;9;2
"3338";23;8;10;1
"3339";23;8;11;1
"3340";23;8;12;1
"3341";23;8;13;1
"3342";23;8;14;2
"3343";23;8;15;1
"3344";23;8;16;2
"3345";23;8;17;2
"3346";23;8;18;3
"3347";23;8;19;2
"3348";23;8;20;3
"3349";23;9;10;3
"3350";23;9;11;1
"3351";23;9;12;3
"3352";23;9;13;2
"3353";23;9;14;3
"3354";23;9;15;3
"3355";23;9;16;2
"3356";23;9;17;2
"3357";23;9;18;3
"3358";23;9;19;3
"3359";23;9;20;2
"3360";23;10;11;3
"3361";23;10;12;2
"3362";23;10;13;3
"3363";23;10;14;2
"3364";23;10;15;3
"3365";23;10;16;1
"3366";23;10;17;2
"3367";23;10;18;3
"3368";23;10;19;2
"3369";23;10;20;3
"3370";23;11;12;3
"3371";23;11;13;1
"3372";23;11;14;1
"3373";23;11;15;1
"3374";23;11;16;3
"3375";23;11;17;1
"3376";23;11;18;3
"3377";23;11;19;3
"3378";23;11;20;3
"3379";23;12;13;2
"3380";23;12;14;1
"3381";23;12;15;1
"3382";23;12;16;1
"3383";23;12;17;1
"3384";23;12;18;2
"3385";23;12;19;1
"3386";23;12;20;3
"3387";23;13;14;1
"3388";23;13;15;1
"3389";23;13;16;3
"3390";23;13;17;1
"3391";23;13;18;3
"3392";23;13;19;3
"3393";23;13;20;1
"3394";23;14;15;2
"3395";23;14;16;1
"3396";23;14;17;3
"3397";23;14;18;1
"3398";23;14;19;3
"3399";23;14;20;1
"3400";23;15;16;3
"3401";23;15;17;2
"3402";23;15;18;1
"3403";23;15;19;1
"3404";23;15;20;3
"3405";23;16;17;3
"3406";23;16;18;3
"3407";23;16;19;3
"3408";23;16;20;1
"3409";23;17;18;1
"3410";23;17;19;2
"3411";23;17;20;3
"3412";23;18;19;1
"3413";23;18;20;3
"3414";23;19;20;1
"3415";24;1;2;1
"3416";24;1;3;1
"3417";24;1;4;1
"3418";24;1;5;3
"3419";24;1;6;2
"3420";24;1;7;1
"3421";24;1;8;3
"3422";24;1;9;3
"3423";24;1;10;3
"3424";24;1;11;1
"3425";24;1;12;3
"3426";24;1;13;3
"3427";24;1;14;2
"3428";24;1;15;1
"3429";24;1;16;1
"3430";24;1;17;2
"3431";24;1;18;2
"3432";24;1;19;1
"3433";24;1;20;1
"3434";24;1;21;1
"3435";24;2;3;3
"3436";24;2;4;2
"3437";24;2;5;2
"3438";24;2;6;3
"3439";24;2;7;2
"3440";24;2;8;3
"3441";24;2;9;3
"3442";24;2;10;2
"3443";24;2;11;2
"3444";24;2;12;2
"3445";24;2;13;2
"3446";24;2;14;2
"3447";24;2;15;2
"3448";24;2;16;2
"3449";24;2;17;1
"3450";24;2;18;3
"3451";24;2;19;1
"3452";24;2;20;2
"3453";24;2;21;2
"3454";24;3;4;3
"3455";24;3;5;1
"3456";24;3;6;2
"3457";24;3;7;1
"3458";24;3;8;3
"3459";24;3;9;1
"3460";24;3;10;1
"3461";24;3;11;1
"3462";24;3;12;1
"3463";24;3;13;1
"3464";24;3;14;2
"3465";24;3;15;3
"3466";24;3;16;3
"3467";24;3;17;3
"3468";24;3;18;2
"3469";24;3;19;2
"3470";24;3;20;1
"3471";24;3;21;2
"3472";24;4;5;3
"3473";24;4;6;2
"3474";24;4;7;1
"3475";24;4;8;2
"3476";24;4;9;3
"3477";24;4;10;2
"3478";24;4;11;2
"3479";24;4;12;2
"3480";24;4;13;2
"3481";24;4;14;3
"3482";24;4;15;1
"3483";24;4;16;2
"3484";24;4;17;1
"3485";24;4;18;1
"3486";24;4;19;3
"3487";24;4;20;2
"3488";24;4;21;3
"3489";24;5;6;1
"3490";24;5;7;1
"3491";24;5;8;1
"3492";24;5;9;3
"3493";24;5;10;2
"3494";24;5;11;1
"3495";24;5;12;2
"3496";24;5;13;3
"3497";24;5;14;1
"3498";24;5;15;3
"3499";24;5;16;2
"3500";24;5;17;3
"3501";24;5;18;1
"3502";24;5;19;2
"3503";24;5;20;1
"3504";24;5;21;3
"3505";24;6;7;1
"3506";24;6;8;1
"3507";24;6;9;1
"3508";24;6;10;1
"3509";24;6;11;2
"3510";24;6;12;2
"3511";24;6;13;1
"3512";24;6;14;1
"3513";24;6;15;2
"3514";24;6;16;3
"3515";24;6;17;3
"3516";24;6;18;1
"3517";24;6;19;3
"3518";24;6;20;3
"3519";24;6;21;3
"3520";24;7;8;2
"3521";24;7;9;3
"3522";24;7;10;3
"3523";24;7;11;2
"3524";24;7;12;2
"3525";24;7;13;1
"3526";24;7;14;2
"3527";24;7;15;2
"3528";24;7;16;1
"3529";24;7;17;3
"3530";24;7;18;1
"3531";24;7;19;2
"3532";24;7;20;1
"3533";24;7;21;2
"3534";24;8;9;3
"3535";24;8;10;1
"3536";24;8;11;2
"3537";24;8;12;2
"3538";24;8;13;3
"3539";24;8;14;3
"3540";24;8;15;3
"3541";24;8;16;3
"3542";24;8;17;2
"3543";24;8;18;1
"3544";24;8;19;3
"3545";24;8;20;2
"3546";24;8;21;1
"3547";24;9;10;1
"3548";24;9;11;1
"3549";24;9;12;3
"3550";24;9;13;3
"3551";24;9;14;2
"3552";24;9;15;2
"3553";24;9;16;3
"3554";24;9;17;1
"3555";24;9;18;1
"3556";24;9;19;2
"3557";24;9;20;1
"3558";24;9;21;1
"3559";24;10;11;2
"3560";24;10;12;3
"3561";24;10;13;3
"3562";24;10;14;3
"3563";24;10;15;1
"3564";24;10;16;1
"3565";24;10;17;1
"3566";24;10;18;3
"3567";24;10;19;2
"3568";24;10;20;2
"3569";24;10;21;1
"3570";24;11;12;2
"3571";24;11;13;2
"3572";24;11;14;1
"3573";24;11;15;2
"3574";24;11;16;3
"3575";24;11;17;2
"3576";24;11;18;2
