"";"egoID";"Source";"Target";"weight"
"2412";87;1;5;2
"2413";87;1;6;3
"2414";87;1;7;3
"2415";87;1;8;1
"2416";87;2;3;2
"2417";87;2;4;1
"2418";87;2;5;1
"2419";87;2;6;2
"2420";87;2;7;3
"2421";87;2;8;2
"2422";87;3;4;1
"2423";87;3;5;1
"2424";87;3;6;1
"2425";87;3;7;3
"2426";87;3;8;3
"2427";87;4;5;2
"2428";87;4;6;2
"2429";87;4;7;1
"2430";87;4;8;1
"2431";87;5;6;3
"2432";87;5;7;1
"2433";87;5;8;3
"2434";87;6;7;2
"2435";87;6;8;3
"2436";87;7;8;3
"2437";88;1;2;3
"2438";88;1;3;1
"2439";88;1;4;2
"2440";88;1;5;3
"2441";88;1;6;3
"2442";88;1;7;2
"2443";88;1;8;1
"2444";88;2;3;2
"2445";88;2;4;3
"2446";88;2;5;2
"2447";88;2;6;3
"2448";88;2;7;1
"2449";88;2;8;3
"2450";88;3;4;1
"2451";88;3;5;2
"2452";88;3;6;1
"2453";88;3;7;1
"2454";88;3;8;2
"2455";88;4;5;3
"2456";88;4;6;2
"2457";88;4;7;1
"2458";88;4;8;2
"2459";88;5;6;3
"2460";88;5;7;1
"2461";88;5;8;1
"2462";88;6;7;3
"2463";88;6;8;1
"2464";88;7;8;3
"2465";89;1;2;1
"2466";89;1;3;1
"2467";89;1;4;1
"2468";89;1;5;3
"2469";89;1;6;1
"2470";89;1;7;1
"2471";89;1;8;3
"2472";89;2;3;1
"2473";89;2;4;1
"2474";89;2;5;1
"2475";89;2;6;2
"2476";89;2;7;3
"2477";89;2;8;3
"2478";89;3;4;3
"2479";89;3;5;1
"2480";89;3;6;1
"2481";89;3;7;2
"2482";89;3;8;2
"2483";89;4;5;2
"2484";89;4;6;2
"2485";89;4;7;3
"2486";89;4;8;2
"2487";89;5;6;1
"2488";89;5;7;3
"2489";89;5;8;2
"2490";89;6;7;1
"2491";89;6;8;1
"2492";89;7;8;1
"2493";90;1;2;2
"2494";90;1;3;1
"2495";90;1;4;1
"2496";90;1;5;1
"2497";90;1;6;3
"2498";90;1;7;2
"2499";90;1;8;3
"2500";90;2;3;2
"2501";90;2;4;3
"2502";90;2;5;2
"2503";90;2;6;2
"2504";90;2;7;3
"2505";90;2;8;3
"2506";90;3;4;3
"2507";90;3;5;1
"2508";90;3;6;3
"2509";90;3;7;3
"2510";90;3;8;1
"2511";90;4;5;1
"2512";90;4;6;3
"2513";90;4;7;3
"2514";90;4;8;2
"2515";90;5;6;3
"2516";90;5;7;2
"2517";90;5;8;1
"2518";90;6;7;3
"2519";90;6;8;2
"2520";90;7;8;1
"2521";91;1;2;2
"2522";91;1;3;3
"2523";91;1;4;2
"2524";91;1;5;3
"2525";91;1;6;2
"2526";91;1;7;1
"2527";91;1;8;1
"2528";91;2;3;3
"2529";91;2;4;2
"2530";91;2;5;1
"2531";91;2;6;1
"2532";91;2;7;3
"2533";91;2;8;1
"2534";91;3;4;2
"2535";91;3;5;1
"2536";91;3;6;1
"2537";91;3;7;2
"2538";91;3;8;2
"2539";91;4;5;3
"2540";91;4;6;1
"2541";91;4;7;1
"2542";91;4;8;3
"2543";91;5;6;2
"2544";91;5;7;1
"2545";91;5;8;2
"2546";91;6;7;3
"2547";91;6;8;3
"2548";91;7;8;3
"2549";92;1;2;1
"2550";92;1;3;3
"2551";92;1;4;3
"2552";92;1;5;2
"2553";92;1;6;2
"2554";92;1;7;3
"2555";92;1;8;3
"2556";92;2;3;1
"2557";92;2;4;1
"2558";92;2;5;2
"2559";92;2;6;1
"2560";92;2;7;3
"2561";92;2;8;3
"2562";92;3;4;3
"2563";92;3;5;2
"2564";92;3;6;1
"2565";92;3;7;3
"2566";92;3;8;2
"2567";92;4;5;2
"2568";92;4;6;2
"2569";92;4;7;3
"2570";92;4;8;3
"2571";92;5;6;1
"2572";92;5;7;1
"2573";92;5;8;2
"2574";92;6;7;3
"2575";92;6;8;1
"2576";92;7;8;1
"2577";93;1;2;3
"2578";93;1;3;2
"2579";93;1;4;3
"2580";93;1;5;3
"2581";93;1;6;2
"2582";93;1;7;3
"2583";93;1;8;2
"2584";93;2;3;2
"2585";93;2;4;3
"2586";93;2;5;1
"2587";93;2;6;3
"2588";93;2;7;3
"2589";93;2;8;2
"2590";93;3;4;3
"2591";93;3;5;2
"2592";93;3;6;2
"2593";93;3;7;2
"2594";93;3;8;3
"2595";93;4;5;3
"2596";93;4;6;3
"2597";93;4;7;3
"2598";93;4;8;1
"2599";93;5;6;3
"2600";93;5;7;2
"2601";93;5;8;3
"2602";93;6;7;2
"2603";93;6;8;1
"2604";93;7;8;1
"2605";94;1;2;1
"2606";94;1;3;3
"2607";94;1;4;3
"2608";94;1;5;2
"2609";94;1;6;3
"2610";94;1;7;1
"2611";94;1;8;1
"2612";94;2;3;2
"2613";94;2;4;2
"2614";94;2;5;1
"2615";94;2;6;2
"2616";94;2;7;3
"2617";94;2;8;2
"2618";94;3;4;1
"2619";94;3;5;2
"2620";94;3;6;1
"2621";94;3;7;3
"2622";94;3;8;3
"2623";94;4;5;2
"2624";94;4;6;3
"2625";94;4;7;2
"2626";94;4;8;2
"2627";94;5;6;2
"2628";94;5;7;3
"2629";94;5;8;2
"2630";94;6;7;1
"2631";94;6;8;3
"2632";94;7;8;3
"2633";95;1;2;2
"2634";95;1;3;2
"2635";95;1;4;1
"2636";95;1;5;3
"2637";95;1;6;2
"2638";95;1;7;2
"2639";95;1;8;1
"2640";95;2;3;3
"2641";95;2;4;3
"2642";95;2;5;2
"2643";95;2;6;2
"2644";95;2;7;2
"2645";95;2;8;2
"2646";95;3;4;3
"2647";95;3;5;3
"2648";95;3;6;2
"2649";95;3;7;3
"2650";95;3;8;2
"2651";95;4;5;2
"2652";95;4;6;3
"2653";95;4;7;1
"2654";95;4;8;3
"2655";95;5;6;3
"2656";95;5;7;2
"2657";95;5;8;2
"2658";95;6;7;1
"2659";95;6;8;2
"2660";95;7;8;1
"2661";96;1;2;3
"2662";96;1;3;2
"2663";96;1;4;2
"2664";96;1;5;2
"2665";96;1;6;2
"2666";96;1;7;3
"2667";96;1;8;1
"2668";96;2;3;3
"2669";96;2;4;1
"2670";96;2;5;2
"2671";96;2;6;3
"2672";96;2;7;1
"2673";96;2;8;2
"2674";96;3;4;1
"2675";96;3;5;3
"2676";96;3;6;3
"2677";96;3;7;1
"2678";96;3;8;1
"2679";96;4;5;2
"2680";96;4;6;2
"2681";96;4;7;2
"2682";96;4;8;1
"2683";96;5;6;3
"2684";96;5;7;3
"2685";96;5;8;3
"2686";96;6;7;1
"2687";96;6;8;3
"2688";96;7;8;3
"2689";97;1;2;3
"2690";97;1;3;3
"2691";97;1;4;3
"2692";97;1;5;1
"2693";97;1;6;1
"2694";97;1;7;3
"2695";97;1;8;1
"2696";97;2;3;2
"2697";97;2;4;2
"2698";97;2;5;2
"2699";97;2;6;2
"2700";97;2;7;1
"2701";97;2;8;3
"2702";97;3;4;2
"2703";97;3;5;3
"2704";97;3;6;1
"2705";97;3;7;3
"2706";97;3;8;3
"2707";97;4;5;2
"2708";97;4;6;2
"2709";97;4;7;3
"2710";97;4;8;1
"2711";97;5;6;2
"2712";97;5;7;2
"2713";97;5;8;2
"2714";97;6;7;2
"2715";97;6;8;1
"2716";97;7;8;3
"2717";98;1;2;1
"2718";98;1;3;2
"2719";98;1;4;1
"2720";98;1;5;3
"2721";98;1;6;2
"2722";98;1;7;3
"2723";98;1;8;2
"2724";98;2;3;2
"2725";98;2;4;2
"2726";98;2;5;1
"2727";98;2;6;3
"2728";98;2;7;3
"2729";98;2;8;2
"2730";98;3;4;3
"2731";98;3;5;2
"2732";98;3;6;1
"2733";98;3;7;2
"2734";98;3;8;2
"2735";98;4;5;1
"2736";98;4;6;1
"2737";98;4;7;3
"2738";98;4;8;2
"2739";98;5;6;1
"2740";98;5;7;2
"2741";98;5;8;3
"2742";98;6;7;2
"2743";98;6;8;3
"2744";98;7;8;3
"2745";99;1;2;3
"2746";99;1;3;2
"2747";99;1;4;2
"2748";99;1;5;1
"2749";99;1;6;2
"2750";99;1;7;3
"2751";99;1;8;2
"2752";99;2;3;3
"2753";99;2;4;3
"2754";99;2;5;3
"2755";99;2;6;2
"2756";99;2;7;1
"2757";99;2;8;3
"2758";99;3;4;2
"2759";99;3;5;1
"2760";99;3;6;1
"2761";99;3;7;1
"2762";99;3;8;1
"2763";99;4;5;3
"2764";99;4;6;2
"2765";99;4;7;1
"2766";99;4;8;1
"2767";99;5;6;2
"2768";99;5;7;3
"2769";99;5;8;1
"2770";99;6;7;2
"2771";99;6;8;3
"2772";99;7;8;3
"2773";100;1;2;2
"2774";100;1;3;1
"2775";100;1;4;1
"2776";100;1;5;3
"2777";100;1;6;3
"2778";100;1;7;3
"2779";100;1;8;3
"2780";100;2;3;2
"2781";100;2;4;3
"2782";100;2;5;1
"2783";100;2;6;3
"2784";100;2;7;1
"2785";100;2;8;1
"2786";100;3;4;1
"2787";100;3;5;3
"2788";100;3;6;1
"2789";100;3;7;3
"2790";100;3;8;2
"2791";100;4;5;1
"2792";100;4;6;1
"2793";100;4;7;2
"2794";100;4;8;2
"2795";100;5;6;1
"2796";100;5;7;3
"2797";100;5;8;2
"2798";100;6;7;2
"2799";100;6;8;1
"2800";100;7;8;3
"2801";101;1;2;1
"2802";101;1;3;3
"2803";101;1;4;3
"2804";101;1;5;2
"2805";101;1;6;1
"2806";101;1;7;1
"2807";101;1;8;3
"2808";101;2;3;3
"2809";101;2;4;2
"2810";101;2;5;2
"2811";101;2;6;1
"2812";101;2;7;3
"2813";101;2;8;3
"2814";101;3;4;1
"2815";101;3;5;1
"2816";101;3;6;2
"2817";101;3;7;3
"2818";101;3;8;1
"2819";101;4;5;3
"2820";101;4;6;2
"2821";101;4;7;3
"2822";101;4;8;1
"2823";101;5;6;3
"2824";101;5;7;3
"2825";101;5;8;1
"2826";101;6;7;2
"2827";101;6;8;2
"2828";101;7;8;1
"2829";102;1;2;2
"2830";102;1;3;2
"2831";102;1;4;1
"2832";102;1;5;3
"2833";102;1;6;3
"2834";102;1;7;3
"2835";102;1;8;2
"2836";102;2;3;1
"2837";102;2;4;3
"2838";102;2;5;3
"2839";102;2;6;1
"2840";102;2;7;2
"2841";102;2;8;1
"2842";102;3;4;2
"2843";102;3;5;1
"2844";102;3;6;3
"2845";102;3;7;2
"2846";102;3;8;1
"2847";102;4;5;2
"2848";102;4;6;3
"2849";102;4;7;2
"2850";102;4;8;2
"2851";102;5;6;3
"2852";102;5;7;2
"2853";102;5;8;3
"2854";102;6;7;3
"2855";102;6;8;2
"2856";102;7;8;3
"2857";103;1;2;1
"2858";103;1;3;2
"2859";103;1;4;3
"2860";103;1;5;1
"2861";103;1;6;2
"2862";103;1;7;3
"2863";103;1;8;1
"2864";103;2;3;1
"2865";103;2;4;2
"2866";103;2;5;3
"2867";103;2;6;1
"2868";103;2;7;1
"2869";103;2;8;1
"2870";103;3;4;3
"2871";103;3;5;1
"2872";103;3;6;3
"2873";103;3;7;2
"2874";103;3;8;2
"2875";103;4;5;3
"2876";103;4;6;3
"2877";103;4;7;3
"2878";103;4;8;1
"2879";103;5;6;3
"2880";103;5;7;3
"2881";103;5;8;3
"2882";103;6;7;1
"2883";103;6;8;2
"2884";103;7;8;2
"2885";104;1;2;2
"2886";104;1;3;2
"2887";104;1;4;3
"2888";104;1;5;1
"2889";104;1;6;3
"2890";104;1;7;1
"2891";104;1;8;2
"2892";104;2;3;3
"2893";104;2;4;2
"2894";104;2;5;1
"2895";104;2;6;1
"2896";104;2;7;3
"2897";104;2;8;2
"2898";104;3;4;1
"2899";104;3;5;2
"2900";104;3;6;2
"2901";104;3;7;2
"2902";104;3;8;3
"2903";104;4;5;1
"2904";104;4;6;2
"2905";104;4;7;1
"2906";104;4;8;1
"2907";104;5;6;2
"2908";104;5;7;2
"2909";104;5;8;1
"2910";104;6;7;1
"2911";104;6;8;1
"2912";104;7;8;3
"2913";105;1;2;3
"2914";105;1;3;1
"2915";105;1;4;2
"2916";105;1;5;2
"2917";105;1;6;3
"2918";105;1;7;3
"2919";105;1;8;3
"2920";105;2;3;2
"2921";105;2;4;1
"2922";105;2;5;1
"2923";105;2;6;1
"2924";105;2;7;1
"2925";105;2;8;2
"2926";105;3;4;1
"2927";105;3;5;3
"2928";105;3;6;3
"2929";105;3;7;2
"2930";105;3;8;2
"2931";105;4;5;1
"2932";105;4;6;2
"2933";105;4;7;1
"2934";105;4;8;1
"2935";105;5;6;3
"2936";105;5;7;3
"2937";105;5;8;1
"2938";105;6;7;2
"2939";105;6;8;2
"2940";105;7;8;2
"2941";106;1;2;1
"2942";106;1;3;2
"2943";106;1;4;1
"2944";106;1;5;2
"2945";106;1;6;3
"2946";106;1;7;2
"2947";106;1;8;1
"2948";106;2;3;2
"2949";106;2;4;3
"2950";106;2;5;2
"2951";106;2;6;3
"2952";106;2;7;2
"2953";106;2;8;3
"2954";106;3;4;2
"2955";106;3;5;3
"2956";106;3;6;3
"2957";106;3;7;2
"2958";106;3;8;2
"2959";106;4;5;2
"2960";106;4;6;3
"2961";106;4;7;1
"2962";106;4;8;2
"2963";106;5;6;1
"2964";106;5;7;2
"2965";106;5;8;2
"2966";106;6;7;2
"2967";106;6;8;2
"2968";106;7;8;3
"2969";107;1;2;3
"2970";107;1;3;1
"2971";107;1;4;3
"2972";107;1;5;3
"2973";107;1;6;2
"2974";107;1;7;1
"2975";107;1;8;3
"2976";107;2;3;2
"2977";107;2;4;3
"2978";107;2;5;2
"2979";107;2;6;3
"2980";107;2;7;2
"2981";107;2;8;2
"2982";107;3;4;1
"2983";107;3;5;3
"2984";107;3;6;2
"2985";107;3;7;1
"2986";107;3;8;1
"2987";107;4;5;3
"2988";107;4;6;2
"2989";107;4;7;3
"2990";107;4;8;3
"2991";107;5;6;1
"2992";107;5;7;3
"2993";107;5;8;3
"2994";107;6;7;3
"2995";107;6;8;1
"2996";107;7;8;3
"2997";108;1;2;3
"2998";108;1;3;2
"2999";108;1;4;3
"3000";108;1;5;3
"3001";108;1;6;1
"3002";108;1;7;1
"3003";108;1;8;1
"3004";108;2;3;1
"3005";108;2;4;1
"3006";108;2;5;1
"3007";108;2;6;1
"3008";108;2;7;3
"3009";108;2;8;2
"3010";108;3;4;2
"3011";108;3;5;1
"3012";108;3;6;1
"3013";108;3;7;3
"3014";108;3;8;2
"3015";108;4;5;1
"3016";108;4;6;2
"3017";108;4;7;2
"3018";108;4;8;1
"3019";108;5;6;1
"3020";108;5;7;3
"3021";108;5;8;3
"3022";108;6;7;2
"3023";108;6;8;2
"3024";108;7;8;3
"3025";109;1;2;2
"3026";109;1;3;3
"3027";109;1;4;1
"3028";109;1;5;3
"3029";109;1;6;2
"3030";109;1;7;1
"3031";109;1;8;3
"3032";109;2;3;1
"3033";109;2;4;1
"3034";109;2;5;1
"3035";109;2;6;2
"3036";109;2;7;3
"3037";109;2;8;1
"3038";109;3;4;2
"3039";109;3;5;2
"3040";109;3;6;3
"3041";109;3;7;2
"3042";109;3;8;1
"3043";109;4;5;3
"3044";109;4;6;2
"3045";109;4;7;2
"3046";109;4;8;1
"3047";109;5;6;1
"3048";109;5;7;2
"3049";109;5;8;2
"3050";109;6;7;2
"3051";109;6;8;1
"3052";109;7;8;3
"3053";110;1;2;3
"3054";110;1;3;1
"3055";110;1;4;3
"3056";110;1;5;1
"3057";110;1;6;2
"3058";110;1;7;3
"3059";110;1;8;1
"3060";110;2;3;3
"3061";110;2;4;1
"3062";110;2;5;3
"3063";110;2;6;2
"3064";110;2;7;2
"3065";110;2;8;1
"3066";110;3;4;3
"3067";110;3;5;2
"3068";110;3;6;2
"3069";110;3;7;2
"3070";110;3;8;2
"3071";110;4;5;3
"3072";110;4;6;1
"3073";110;4;7;2
"3074";110;4;8;2
"3075";110;5;6;3
"3076";110;5;7;2
"3077";110;5;8;1
"3078";110;6;7;2
"3079";110;6;8;3
"3080";110;7;8;2
"3081";111;1;2;1
"3082";111;1;3;2
"3083";111;1;4;2
"3084";111;1;5;1
"3085";111;1;6;3
"3086";111;1;7;2
"3087";111;1;8;1
"3088";111;2;3;2
"3089";111;2;4;3
"3090";111;2;5;1
"3091";111;2;6;1
"3092";111;2;7;3
"3093";111;2;8;3
"3094";111;3;4;1
"3095";111;3;5;1
"3096";111;3;6;1
"3097";111;3;7;3
"3098";111;3;8;1
"3099";111;4;5;2
"3100";111;4;6;1
"3101";111;4;7;3
"3102";111;4;8;3
"3103";111;5;6;3
"3104";111;5;7;2
"3105";111;5;8;3
"3106";111;6;7;1
"3107";111;6;8;1
"3108";111;7;8;1
"3109";112;1;2;3
"3110";112;1;3;3
"3111";112;1;4;2
"3112";112;1;5;3
"3113";112;1;6;1
"3114";112;1;7;1
"3115";112;1;8;1
"3116";112;2;3;3
"3117";112;2;4;1
"3118";112;2;5;2
"3119";112;2;6;1
"3120";112;2;7;3
"3121";112;2;8;1
"3122";112;3;4;3
"3123";112;3;5;2
"3124";112;3;6;3
"3125";112;3;7;2
"3126";112;3;8;2
"3127";112;4;5;2
"3128";112;4;6;3
"3129";112;4;7;1
"3130";112;4;8;2
"3131";112;5;6;3
"3132";112;5;7;3
"3133";112;5;8;1
"3134";112;6;7;1
"3135";112;6;8;3
"3136";112;7;8;2
"3137";113;1;2;2
"3138";113;1;3;3
"3139";113;1;4;3
"3140";113;1;5;3
"3141";113;1;6;2
"3142";113;1;7;2
"3143";113;1;8;2
"3144";113;2;3;1
"3145";113;2;4;2
"3146";113;2;5;1
"3147";113;2;6;1
"3148";113;2;7;1
"3149";113;2;8;1
"3150";113;3;4;1
"3151";113;3;5;1
"3152";113;3;6;1
"3153";113;3;7;3
"3154";113;3;8;3
"3155";113;4;5;3
"3156";113;4;6;3
"3157";113;4;7;1
"3158";113;4;8;1
"3159";113;5;6;3
"3160";113;5;7;2
"3161";113;5;8;1
"3162";113;6;7;2
"3163";113;6;8;1
"3164";113;7;8;1
"3165";114;1;2;3
"3166";114;1;3;1
"3167";114;1;4;2
"3168";114;1;5;2
"3169";114;1;6;2
"3170";114;1;7;2
"3171";114;1;8;1
"3172";114;2;3;3
"3173";114;2;4;3
"3174";114;2;5;3
"3175";114;2;6;1
"3176";114;2;7;2
"3177";114;2;8;1
"3178";114;3;4;2
"3179";114;3;5;2
"3180";114;3;6;1
"3181";114;3;7;2
"3182";114;3;8;1
"3183";114;4;5;1
"3184";114;4;6;3
"3185";114;4;7;3
"3186";114;4;8;1
"3187";114;5;6;3
"3188";114;5;7;1
"3189";114;5;8;1
"3190";114;6;7;2
"3191";114;6;8;1
"3192";114;7;8;2
"3193";115;1;2;3
"3194";115;1;3;1
"3195";115;1;4;3
"3196";115;1;5;3
"3197";115;1;6;2
"3198";115;1;7;3
"3199";115;1;8;1
"3200";115;2;3;2
"3201";115;2;4;1
"3202";115;2;5;1
"3203";115;2;6;3
"3204";115;2;7;1
"3205";115;2;8;1
"3206";115;3;4;2
"3207";115;3;5;2
"3208";115;3;6;3
"3209";115;3;7;1
"3210";115;3;8;2
"3211";115;4;5;3
"3212";115;4;6;3
"3213";115;4;7;1
"3214";115;4;8;3
"3215";115;5;6;1
"3216";115;5;7;2
"3217";115;5;8;2
"3218";115;6;7;3
"3219";115;6;8;3
"3220";115;7;8;2
"3221";116;1;2;1
"3222";116;1;3;2
"3223";116;1;4;1
"3224";116;1;5;2
"3225";116;1;6;1
"3226";116;1;7;3
"3227";116;1;8;3
"3228";116;2;3;3
"3229";116;2;4;3
"3230";116;2;5;3
"3231";116;2;6;1
"3232";116;2;7;3
"3233";116;2;8;3
"3234";116;3;4;3
"3235";116;3;5;2
"3236";116;3;6;3
"3237";116;3;7;3
"3238";116;3;8;3
"3239";116;4;5;1
"3240";116;4;6;1
"3241";116;4;7;3
"3242";116;4;8;3
"3243";116;5;6;1
"3244";116;5;7;2
"3245";116;5;8;2
"3246";116;6;7;3
"3247";116;6;8;2
"3248";116;7;8;1
"3249";117;1;2;3
"3250";117;1;3;1
"3251";117;1;4;3
"3252";117;1;5;1
"3253";117;1;6;2
"3254";117;1;7;2
"3255";117;1;8;3
"3256";117;2;3;1
"3257";117;2;4;1
"3258";117;2;5;3
"3259";117;2;6;2
"3260";117;2;7;1
"3261";117;2;8;1
"3262";117;3;4;3
"3263";117;3;5;2
"3264";117;3;6;3
"3265";117;3;7;1
"3266";117;3;8;3
"3267";117;4;5;2
"3268";117;4;6;2
"3269";117;4;7;2
"3270";117;4;8;2
"3271";117;5;6;3
"3272";117;5;7;2
"3273";117;5;8;2
"3274";117;6;7;1
"3275";117;6;8;1
"3276";117;7;8;1
"3277";118;1;2;1
"3278";118;1;3;1
"3279";118;1;4;1
"3280";118;1;5;1
"3281";118;1;6;3
"3282";118;1;7;1
"3283";118;1;8;3
"3284";118;2;3;3
"3285";118;2;4;1
"3286";118;2;5;3
"3287";118;2;6;3
"3288";118;2;7;1
"3289";118;2;8;3
"3290";118;3;4;3
"3291";118;3;5;2
"3292";118;3;6;1
"3293";118;3;7;2
"3294";118;3;8;2
"3295";118;4;5;3
"3296";118;4;6;2
"3297";118;4;7;2
"3298";118;4;8;3
"3299";118;5;6;1
"3300";118;5;7;3
"3301";118;5;8;2
"3302";118;6;7;1
"3303";118;6;8;3
"3304";118;7;8;3
"3305";119;1;2;1
"3306";119;1;3;3
"3307";119;1;4;3
"3308";119;1;5;1
"3309";119;1;6;1
"3310";119;1;7;2
"3311";119;1;8;2
"3312";119;2;3;2
"3313";119;2;4;2
"3314";119;2;5;2
"3315";119;2;6;3
"3316";119;2;7;1
"3317";119;2;8;1
"3318";119;3;4;1
"3319";119;3;5;3
"3320";119;3;6;2
"3321";119;3;7;3
"3322";119;3;8;1
"3323";119;4;5;3
"3324";119;4;6;1
"3325";119;4;7;1
"3326";119;4;8;1
"3327";119;5;6;1
"3328";119;5;7;3
"3329";119;5;8;2
"3330";119;6;7;2
"3331";119;6;8;1
"3332";119;7;8;1
"3333";120;1;2;3
"3334";120;1;3;2
"3335";120;1;4;1
"3336";120;1;5;1
"3337";120;1;6;2
"3338";120;1;7;2
"3339";120;1;8;2
"3340";120;2;3;1
"3341";120;2;4;3
"3342";120;2;5;1
"3343";120;2;6;2
"3344";120;2;7;2
"3345";120;2;8;1
"3346";120;3;4;1
"3347";120;3;5;2
"3348";120;3;6;3
"3349";120;3;7;2
"3350";120;3;8;3
"3351";120;4;5;2
"3352";120;4;6;3
"3353";120;4;7;3
"3354";120;4;8;1
"3355";120;5;6;1
"3356";120;5;7;3
"3357";120;5;8;1
"3358";120;6;7;3
"3359";120;6;8;3
"3360";120;7;8;3
"3361";121;1;2;1
"3362";121;1;3;1
"3363";121;1;4;3
"3364";121;1;5;1
"3365";121;1;6;3
"3366";121;1;7;2
"3367";121;1;8;1
"3368";121;2;3;2
"3369";121;2;4;3
"3370";121;2;5;2
"3371";121;2;6;3
"3372";121;2;7;2
"3373";121;2;8;1
"3374";121;3;4;3
"3375";121;3;5;3
"3376";121;3;6;2
"3377";121;3;7;3
"3378";121;3;8;2
"3379";121;4;5;3
"3380";121;4;6;3
"3381";121;4;7;1
"3382";121;4;8;1
"3383";121;5;6;3
"3384";121;5;7;2
"3385";121;5;8;3
"3386";121;6;7;3
"3387";121;6;8;3
"3388";121;7;8;1
"3389";122;1;2;1
"3390";122;1;3;1
"3391";122;1;4;1
"3392";122;1;5;3
"3393";122;1;6;2
"3394";122;1;7;2
"3395";122;1;8;2
"3396";122;2;3;1
"3397";122;2;4;3
"3398";122;2;5;2
"3399";122;2;6;3
"3400";122;2;7;3
"3401";122;2;8;2
"3402";122;3;4;1
"3403";122;3;5;1
"3404";122;3;6;2
"3405";122;3;7;1
"3406";122;3;8;3
"3407";122;4;5;1
"3408";122;4;6;2
"3409";122;4;7;1
"3410";122;4;8;2
"3411";122;5;6;3
"3412";122;5;7;2
"3413";122;5;8;2
"3414";122;6;7;1
"3415";122;6;8;1
"3416";122;7;8;2
"3417";123;1;2;1
"3418";123;1;3;1
"3419";123;1;4;3
"3420";123;1;5;2
"3421";123;1;6;1
"3422";123;1;7;2
"3423";123;1;8;3
"3424";123;2;3;1
"3425";123;2;4;2
"3426";123;2;5;3
"3427";123;2;6;3
"3428";123;2;7;3
"3429";123;2;8;1
"3430";123;3;4;2
"3431";123;3;5;1
"3432";123;3;6;3
"3433";123;3;7;1
"3434";123;3;8;1
"3435";123;4;5;3
"3436";123;4;6;2
"3437";123;4;7;3
"3438";123;4;8;1
"3439";123;5;6;1
"3440";123;5;7;2
"3441";123;5;8;3
"3442";123;6;7;3
"3443";123;6;8;2
"3444";123;7;8;2
"3445";124;1;2;3
"3446";124;1;3;2
"3447";124;1;4;1
"3448";124;1;5;1
"3449";124;1;6;1
"3450";124;1;7;1
"3451";124;1;8;2
"3452";124;2;3;3
"3453";124;2;4;1
"3454";124;2;5;1
"3455";124;2;6;3
"3456";124;2;7;2
"3457";124;2;8;3
"3458";124;3;4;2
"3459";124;3;5;3
"3460";124;3;6;1
"3461";124;3;7;3
"3462";124;3;8;3
"3463";124;4;5;2
"3464";124;4;6;2
"3465";124;4;7;3
"3466";124;4;8;1
"3467";124;5;6;2
"3468";124;5;7;3
"3469";124;5;8;3
"3470";124;6;7;2
"3471";124;6;8;1
"3472";124;7;8;1
"3473";125;1;2;3
"3474";125;1;3;1
"3475";125;1;4;2
"3476";125;1;5;2
"3477";125;1;6;3
"3478";125;1;7;1
"3479";125;1;8;1
"3480";125;2;3;1
"3481";125;2;4;3
"3482";125;2;5;1
"3483";125;2;6;2
"3484";125;2;7;2
"3485";125;2;8;1
"3486";125;3;4;2
"3487";125;3;5;3
"3488";125;3;6;3
"3489";125;3;7;3
"3490";125;3;8;2
"3491";125;4;5;3
"3492";125;4;6;1
"3493";125;4;7;1
"3494";125;4;8;1
"3495";125;5;6;3
"3496";125;5;7;2
"3497";125;5;8;2
"3498";125;6;7;3
"3499";125;6;8;1
"3500";125;7;8;3
"3501";126;1;2;1
"3502";126;1;3;2
"3503";126;1;4;2
"3504";126;1;5;2
"3505";126;1;6;1
"3506";126;1;7;1
"3507";126;1;8;2
"3508";126;2;3;3
"3509";126;2;4;1
"3510";126;2;5;2
"3511";126;2;6;1
"3512";126;2;7;2
"3513";126;2;8;1
"3514";126;3;4;1
"3515";126;3;5;3
"3516";126;3;6;2
"3517";126;3;7;2
"3518";126;3;8;2
"3519";126;4;5;3
"3520";126;4;6;3
"3521";126;4;7;2
"3522";126;4;8;2
"3523";126;5;6;2
"3524";126;5;7;2
"3525";126;5;8;1
"3526";126;6;7;1
"3527";126;6;8;3
"3528";126;7;8;2
"3529";127;1;2;2
"3530";127;1;3;3
"3531";127;1;4;3
"3532";127;1;5;2
"3533";127;1;6;1
"3534";127;1;7;2
"3535";127;1;8;3
"3536";127;2;3;1
"3537";127;2;4;3
"3538";127;2;5;1
"3539";127;2;6;2
"3540";127;2;7;3
"3541";127;2;8;3
"3542";127;3;4;3
"3543";127;3;5;1
"3544";127;3;6;3
"3545";127;3;7;3
"3546";127;3;8;3
"3547";127;4;5;3
"3548";127;4;6;3
"3549";127;4;7;1
"3550";127;4;8;2
"3551";127;5;6;1
"3552";127;5;7;1
"3553";127;5;8;3
"3554";127;6;7;1
"3555";127;6;8;2
"3556";127;7;8;3
"3557";128;1;2;1
"3558";128;1;3;3
"3559";128;1;4;1
"3560";128;1;5;3
"3561";128;1;6;2
"3562";128;1;7;3
"3563";128;1;8;1
"3564";128;2;3;1
"3565";128;2;4;3
"3566";128;2;5;2
"3567";128;2;6;1
"3568";128;2;7;3
"3569";128;2;8;3
"3570";128;3;4;1
"3571";128;3;5;2
"3572";128;3;6;2
"3573";128;3;7;2
"3574";128;3;8;2
"3575";128;4;5;2
"3576";128;4;6;2
